publisher,book_summary,isbn,subcategory,title,country,price,writer,book_image_path,maincategory,publish_date,evaluation,categoryid
가나출판사,"에세이스트와 저널리스트의 경계에서 글을 쓰고 연재해온 사과집 작가의 두 번째 책. 90년대생인 작가가 경험하고 목격한 한국 사회 비평 에세이인 이번 책에서 그는 "싫은 건 싫다고, 아닌 건 아니라고 말하는 '싫존주의자'로 살아가겠다"고 선언하며, "우리 사회에는 더 많은 싫존주의자가 필요하다"고 말한다.",8957363203,한국에세이,"싫존주의자 선언 - 우리는 좀 더 예민해질 필요가 있다",국내도서,14000,"사과집 (지은이)",https://image.aladin.co.kr/product/26627/25/cover/8957363203_1.jpg,에세이,2021-03-10,10,51371
이봄,"남성 소설가의 고전문학 세계 속에서 여성 인물들은 '전형성'을 띠고 등장한다. 그렇다면 고전은 더 이상 읽을 필요가 없는 걸까? 오직 비판의 대상으로서만 존재하는 작품인 걸까? 소설가 한은형은 지금의 우리가 고전문학을 어떤 시각으로 읽을 수 있는지 자신만의 답을 내놓는다.",K222738899,독서에세이,"당신은 빙하 같지만 그래서 좋다고 말하는 사람이 있어 - 소설가가 책상에서 하는 일",국내도서,13000,"한은형 (지은이)",https://image.aladin.co.kr/product/26303/12/cover/k222738899_2.jpg,에세이,2021-02-03,10,51380
달,"&lt;김피디의 쇼타임&gt;을 통해 파릇파릇한 신입 피디의 이야기를 들려준 김상욱PD가 어느덧 중견 PD가 되어 PLAN A라는 이름의 자신의 회사를 이끌며 지구 최고의 케이팝 아티스트인 BTS의 데뷔 쇼케이스부터 월드투어 콘서트까지 함께 작업하며 성장해간 여정을 생생하게 담았다.",K992730381,한국에세이,"케이팝 시대를 항해하는 콘서트 연출기 - 소극장에서 웸블리 스타디움까지, 케이팝 콘서트 연출 노트",국내도서,14800,"김상욱 (지은이), 김윤주 (그림)",https://image.aladin.co.kr/product/26731/86/cover/k992730381_1.jpg,에세이,2021-03-22,5,51371
세미콜론,"민음사 출판그룹의 만화.예술.라이프스타일 브랜드 '세미콜론'에서 새롭게 론칭하는 '띵' 시리즈는 한마디로 '음식 에세이'이다. 그 시작은 이다혜 작가의 '조식'을 주제로 한 &lt;아침을 먹다가 생각한 것들&gt;로 시리즈의 문을 연다.",K292638623,한국에세이,"조식 : 아침을 먹다가 생각한 것들",국내도서,11200,"이다혜 (지은이)",https://image.aladin.co.kr/product/23178/93/cover/k292638623_1.jpg,에세이,2020-03-23,8,51371
핑크뮬리,"동화작가 현요아의 첫 에세이다. 제주 토박이로서의 경험과 서울살이 6년의 삶을 20대 감성으로 풀어냈다. 글을 따라 작가의 마음을 읽다 보면 어느 순간, 아파했던 과거의 작가를 만나 꼭 안아주고 싶어질지도 모른다. 그렇다. 이건 제주 얘기도 아니고, 사람 이야기이기 때문이다.",K452730880,한국에세이,"제주 토박이는 제주가 싫습니다",국내도서,14000,"현요아 (지은이)",https://image.aladin.co.kr/product/26675/86/cover/k452730880_1.jpg,에세이,2021-03-25,10,51371
바이북스,"나림 이병주가 1980년에 스페인을 방문한 소회를 담은 여행기. 1장 '스페인 내전의 비극', 2장 '아무래도 프랑코는 악이다', 3장 '세상에 그럴 수가', 4장 '톨레도 그리고死者의 골짜기', 5장 '知性으로 기적 이룩한 곤살레스'로 구성되었다.",8992467753,여행에세이,"스페인 내전의 비극 - 이병주 문학 기행",국내도서,9000,"이병주 (지은이), 김윤식, 김종회 (엮은이)",https://image.aladin.co.kr/product/2563/69/cover/8992467753_1.jpg,에세이,2013-04-15,8,51425
도토리,"예능 작가들은 예능 콘텐츠를 만들 때 어떻게 고민하고 어떻게 아이디어를 얻고 언제 좌절하고 언제 행복감을 느끼는가? 대한민국 최고의 예능 작가들에게 들어보는 예능 콘텐츠의 제작 노하우와 이 시대에 예능 작가로 살아가는 삶의 모습들을 가감 없이 들여다볼 수 있는 책이다.",K172738288,한국에세이,"#예능작가 - 예능작가 16인의 생생한 방송 이야기",국내도서,16500,"김진태 (엮은이)",https://image.aladin.co.kr/product/26208/80/cover/k172738288_1.jpg,에세이,2021-01-25,0,51371
린틴틴,"피아노 조율사 조영권 씨의 조율 작업, 그 뒤 이어지는 경양식 노포 탐방기, 그리고 경양식집에서 일하는 사람들의 인터뷰를 만화와 에세이, 사진으로 엮은 책이다. 지금까지 영업하는 전국의 멋진 경양식집들, 음식들, 그곳에서 오래 일해온 사람들의 이야기를 이 책에 담았다.",K532738025,"국내 여행에세이","경양식집에서 - 피아노 조율사의 경양식집 탐방기",국내도서,16000,"조영권 (지은이), 이윤희 (그림)",https://image.aladin.co.kr/product/26353/97/cover/k532738025_1.jpg,여행,2021-01-29,8,50827
읻다,"소설가 나쓰메 소세키의 삶과 문학론, 우정과 희로애락을 담은 &lt;나쓰메 소세키 서한집&gt;이 읻다의 서한집 시리즈 '상응' 첫 번째 책으로 출간되었다. 가족과 친구, 동료 문인과 주고받은 편지를 수록했다.",K662633814,외국에세이,"나쓰메 소세키 서한집",국내도서,22000,"나쓰메 소세키 (지은이), 김재원 (옮긴이)",https://image.aladin.co.kr/product/24790/62/cover/k662633814_1.jpg,에세이,2020-10-01,10,51373
문학동네,"2012년 『문학과사회』로 데뷔한 이후 백은선은 파토스 넘치는 강렬한 언어로 '백은선 마니아'를 무수히 양산해냈다. 등단 이후 시인이 발표해온 산문들과 함께, 2020년 4월부터 기대를 모으며 『주간 문학동네』에 연재한 글을 묶는다.",8954677231,한국에세이,"나는 내가 싫고 좋고 이상하고",국내도서,13500,"백은선 (지은이)",https://image.aladin.co.kr/product/26614/0/cover/8954677231_1.jpg,에세이,2021-03-05,9,51371
컴인,"'편안하게 걷다'라는 뜻을 가진 식물 스튜디오 오이타가 들려주는 식물, 그리고 식물과 함께한 삶의 이야기. 현재 식물 클래스를 비롯해 다양한 브랜드와의 콜라보, 공간 큐레이션 등의 활동을 통해 한국적인 식재 디자인을 탐구하며 전하는 오이타의 식물 이야기를 책으로 엮었다.",K122730291,"사진/그림 에세이","식물하는 삶",국내도서,15000,"최문정 (지은이)",https://image.aladin.co.kr/product/26819/22/cover/k122730291_1.jpg,에세이,2021-03-30,0,51376
한겨레출판,"호주머니에서 죽음을 꺼내면서도 삶을 말하고, 아픈 이별을 떠나보내면서도 사랑을 껴안았던 철학자 故 김진영의 세 번째 산문집. 시끄러운 세상을 바라보며 써 내려간 용기 가득한 문장들이 담겨 있다.",K612633802,한국에세이,"낯선 기억들 - 철학자 김진영의 난세 일기",국내도서,14000,"김진영 (지은이)",https://image.aladin.co.kr/product/24790/61/cover/k612633802_1.jpg,에세이,2020-09-24,7,51371
스노우폭스북스,"일생의 꿈이었던 세계 여행을 위해 50세 조기은퇴 한 저자가 100여 개국을 다니며 자신과 삶, 인생을 통찰해가는 과정을 담은 여행에세이다. 오롯이 ‘나’ 자신을 느끼게 해준 특별하고도 인상적이었던 그곳, 거기에서 죽어도 좋았을 만큼 멋진 그곳에서 느꼈던 진한 감동을 전한다.",K982738484,세계일주여행,"거기서 죽어도 좋았다 - 오롯이 나;를 느끼게 해주는 그곳!",국내도서,15500,"조양곤 (지은이)",https://image.aladin.co.kr/product/26254/15/cover/k782738483_1.jpg,여행,2021-02-03,10,50871
알마,"자본의 최정점에 선 도시 뉴욕에서의 삶을 신랄하게 뜯어보고 성찰한 ‘문제적 작가’ 김사과의 에세이.  뉴욕은 겉으로는 현란한 소비문화의 천국이지만 그곳에서의 삶은 ‘원본 없고, 실체 없이’ 비어 있다. 작가는 이를 ‘사방이 하얗고 부드러운, 창문 없는 방’인 정신병원의 독방으로 규정한다.",K592633827,한국에세이,"바깥은 불타는 늪 / 정신병원에 갇힘",국내도서,14800,"김사과 (지은이)",https://image.aladin.co.kr/product/24790/61/cover/k592633827_1.jpg,에세이,2020-11-05,8,51371
한겨레출판,"밴드 '양반들' 보컬이자 성대 앞 사회과학서점 '풀무질' 대표인 전범선의 첫 산문집. 2019년 초, 전범선은 폐업 위기를 맞은 33년 된 책방 '풀무질'을 인수해 화제를 모았다. 그는 왜 빚더미에 쌓인, 쓰러져가는 책방을 이어받기를 결심한 걸까.",K112736770,한국에세이,"해방촌의 채식주의자 - 휘뚜루마뚜루 자유롭게 산다는 것",국내도서,13800,"전범선 (지은이)",https://image.aladin.co.kr/product/25708/10/cover/k112736770_1.jpg,에세이,2020-11-27,9,51371
Lik-it(라이킷),"이정은 에세이. 대학 졸업 후 한국을 떠나 시작된 해외 생활은 12년째 이어졌다. 운명처럼 파리로 건너가 플로리스트로 일한 지도 어느덧 7년차에 접어들었다. 모국어에 더해진 두 개의 언어, 두 번의 이민 그리고 이방인의 삶. 저자는 오가는 사람들을 향해 꽃처럼 싱그러운 위로를 전한다.",K792730582,한국에세이,"나는 파리의 플로리스트",국내도서,13000,"이정은 (지은이)",https://image.aladin.co.kr/product/26788/25/cover/k792730582_1.jpg,에세이,2021-03-26,10,51371
봄날의책,"홍은전이 노들야학을 그만두고 보낸 5년의 사적이고도 공적인 기록이다, 라고 아주 평범하게 요약할 수 있는 책이다. 어쩌면 노들야학의 20년을 기록한 책 &lt;노란 들판의 꿈&gt;에 이어 나온 그의 두 번째 책이자 첫 번째 칼럼집이라고도 쉽게 말할 수 있다.",K292633501,한국에세이,"그냥, 사람",국내도서,13000,"홍은전 (지은이)",https://image.aladin.co.kr/product/25324/91/cover/k292633501_1.jpg,에세이,2020-09-25,10,51371
챕터하우스,"노신부 안셀름 그륀과 조카 안드레아 라슨이 독일과 미국에서 편지로 주고받은 대화 형식의 글들을 엮은 책이다. 평생 수도원에 머물며 성경의 가르침에 따른 삶과 내면의 목소리에 귀 기울이며 깨달은 삶의 지혜를 조카와 동세대에게 전하고 있다.",896994026X,외국에세이,"너답게 나답게",국내도서,14000,"안셀름 그륀, 안드레아 라슨 (지은이), 안미라 (옮긴이)",https://image.aladin.co.kr/product/26647/97/cover/896994026x_1.jpg,에세이,2021-03-08,10,51373
21세기북스,"서툴지만 미워할 수 없는 나, 괜찮다고 말하지만 사실은 그렇지 않았던 날들…… 어딘가 아프고 부족하지만 성장하는 마음에 대해 꾸준히 에세이를 쓰며 10만 팔로워에게 사랑받아온 가린 허윤정 작가의 에세이 &lt;미래에서 기다릴게&gt;가 출간되었다.",8950994364,"사진/그림 에세이","미래에서 기다릴게 - 시간을 넘어, 서툴렀던 그때의 우리에게",국내도서,15000,"가린(허윤정) (지은이)",https://image.aladin.co.kr/product/26731/85/cover/8950994364_2.jpg,에세이,2021-03-17,10,51376
오후의서재,"방송작가, 얼리어답터 그리고 카리스마 넘치는 포토그래퍼이자 여행작가로 알려진 정윤희. 그녀가 자신만의 애장품 중에서도 특히 애정하는, 특별한 추억이 담긴 문구 30개를 선정해 직접 쓴 글과 직접 촬영한 사진으로 한 권의 에세이 &lt;문구는 옳다&gt;를 펴냈다.",K262737596,한국에세이,"문구는 옳다 - 프로문구러의 아날로그 수집 라이프",국내도서,14500,"정윤희 (지은이)",https://image.aladin.co.kr/product/25911/11/cover/k262737596_1.jpg,에세이,2021-01-10,10,51371
클,"언어가 다른 커플 사이에서 벌어지는 미묘한 이해와 오해, 일과 생활과 인간관계에서 부딪히는 다양한 소통과 불통의 에피소드들을 바탕한 에세이. 모국어와 외국어, 통역과 번역, 토착어와 외래어, 단일 언어와 이중 언어 등에 관한 수많은 역사적.문화적.이론적 담론들을 풍성하게 담고 있다.",K402635100,외국에세이,"러브 인 프렌치 - 미국 여자, 프랑스 남자의 두 언어 로맨스",국내도서,14500,"로런 콜린스 (지은이), 김현희 (옮긴이)",https://image.aladin.co.kr/product/19223/36/cover/k402635100_1.jpg,에세이,2019-05-27,9,51373
시간의흐름,"시간의흐름에서 펴내는 4부작 시리즈 '카페 소사이어티' 두 번째 이야기. '카페 없이는 단 하루도 살 수 없는' 그래픽 디자이너 이기준이 그만의 '이상하고 매력적인' 카페 취향을 풀어놓는다.",K602632696,한국에세이,"단골이라 미안합니다 - 커피 생활자의 카페 감별기",국내도서,12000,"이기준 (지은이)",https://image.aladin.co.kr/product/24790/60/cover/k602632696_1.jpg,에세이,2020-08-25,9,51371
클,"알코올중독으로 많은 걸 잃게 된 저자가 고향인 스코틀랜드 오크니 제도의 한 섬으로 돌아가게 된다. 그곳에서 수영을 하거나 북극광을 관찰하거나 섬사람들의 친절과 삶과 죽음의 대한 생각을 하며 아름다운 섬의 풍경 속에서 치유받고 회복해 가는 논픽션 에세이이다.",K652532644,외국에세이,"아웃런 - 떠나고 돌아오고 멈추고 날아오르다",국내도서,16000,"에이미 립트롯 (지은이), 홍한별 (옮긴이)",https://image.aladin.co.kr/product/14577/1/cover/k652532644_1.jpg,에세이,2018-05-14,9,51373
코난북스,"아무튼 시리즈 40번째는 클래식 음악 이야기다. 작가는 “클래식이라는 거대한 덩어리를 통째로 사랑하지는 못했지만 그 속의 작은 길들을 천천히 걸으면서 겪은 순간들을 꽤 소중히 여겨왔다”고 말하면서 그 소중한 순간들, 좋아하는 마음들을 더듬어 차분하게 글을 골랐다.",K162730984,한국에세이,"아무튼, 클래식 - 그 속의 작은 길들을 천천히 걸으면서 내가 겪은 순간들을 꽤 소중히 여겨왔다",국내도서,9900,"김호경 (지은이)",https://image.aladin.co.kr/product/26700/12/cover/k162730984_1.jpg,에세이,2021-03-12,0,51371
부크럼,"죽음의 문턱까지 갔던 한 사람이 살아남고자 하며 겪게 되는 일련의 과정을 기록한 에세이. 가능성으로 자신을 대해 준 상담사와 함께하며 더 나은 내일을 꿈꾸고 이뤄내었듯, 누군가의 상처를 가능성으로 어루만지기 위해 저자는 상담사가 된다. 그리고 자신이 맛본 가능성을 더 많은 이들과 공유하기 위해 이 책을 펴냈다.",K642730580,한국에세이,"하루는 살 만하고 하루는 죽고 싶었다",국내도서,14000,"임부영 (지은이)",https://image.aladin.co.kr/product/26786/10/cover/k642730580_1.jpg,에세이,2021-03-23,0,51371
